Title,Year,url_peli,Review
Eyes Wide Shut,1999,/film/eyes-wide-shut/,282
Lost Highway,1997,/film/lost-highway/,263
Crash,1996,/film/crash/,217
Heat,1995,/film/heat-1995/,206
A Brighter Summer Day,1991,/film/a-brighter-summer-day/,206
La Belle Noiseuse,1991,/film/la-belle-noiseuse/,202
Cure,1997,/film/cure/,169
Twin Peaks: Fire Walk with Me,1992,/film/twin-peaks-fire-walk-with-me/,166
Chungking Express,1994,/film/chungking-express/,165
Carlito's Way,1993,/film/carlitos-way/,163
New Rose Hotel,1998,/film/new-rose-hotel/,161
The Bridges of Madison County,1995,/film/the-bridges-of-madison-county/,160
Dream of Light,1992,/film/dream-of-light/,150
Beau Travail,1999,/film/beau-travail/,148
Abraham's Valley,1993,/film/abrahams-valley/,136
Princess Mononoke,1997,/film/princess-mononoke/,135
Pulp Fiction,1994,/film/pulp-fiction/,132
Satantango,1994,/film/satantango/,131
Taste of Cherry,1997,/film/taste-of-cherry/,115
Close-Up,1990,/film/close-up/,106
Céline,1992,/film/film:96932/,104
GoodFellas,1990,/film/goodfellas/,91
Unforgiven,1992,/film/unforgiven/,91
Drifting Clouds,1996,/film/drifting-clouds-1996/,90
The Sound of the Shaking Earth,1990,/film/the-sound-of-the-shaking-earth/,89
All About My Mother,1999,/film/all-about-my-mother/,87
Strange Days,1995,/film/strange-days/,84
Voices Through Time,1996,/film/voices-through-time/,83
The Blackout,1997,/film/the-blackout/,82
The Straight Story,1999,/film/the-straight-story/,81
Showgirls,1995,/film/showgirls/,80
Caro diario,1993,/film/caro-diario/,80
A Summer's Tale,1996,/film/a-summers-tale/,80
Eternity and a Day,1998,/film/eternity-and-a-day/,80
Portrait of a Young Girl at the End of the 60s in Brussels,1994,/film/portrait-of-a-young-girl-at-the-end-of-the-60s-in-brussels/,79
Antigone,1992,/film/antigone-1992/,79
Perfect Blue,1997,/film/perfect-blue/,78
Nouvelle Vague,1990,/film/nouvelle-vague/,78
The Matrix,1999,/film/the-matrix/,73
A Tale of Winter,1992,/film/a-tale-of-winter/,73
"Up, Down, Fragile",1995,/film/up-down-fragile/,72
The Double Life of Véronique,1991,/film/the-double-life-of-veronique/,69
"Hail, Sarajevo",1993,/film/hail-sarajevo/,68
Irma Vep,1996,/film/irma-vep/,64
"Life, and Nothing More…",1992,/film/life-and-nothing-more/,64
Wild at Heart,1990,/film/wild-at-heart/,63
U.S. Go Home,1994,/film/us-go-home/,61
Train of Shadows,1997,/film/train-of-shadows/,61
In the Mouth of Madness,1994,/film/in-the-mouth-of-madness/,59
Porco Rosso,1992,/film/porco-rosso/,59
The Thin Red Line,1998,/film/the-thin-red-line/,57
The Lovers on the Bridge,1991,/film/the-lovers-on-the-bridge/,57
Three Colours: Red,1994,/film/three-colours-red/,57
Raise the Red Lantern,1991,/film/raise-the-red-lantern/,54
Lou Didn’t Say No,1994,/film/lou-didnt-say-no/,54
Three Colours: Blue,1993,/film/three-colours-blue/,54
Underground,1995,/film/underground-1995/,54
Fargo,1996,/film/fargo/,53
The Match Factory Girl,1990,/film/the-match-factory-girl/,53
Ed Wood,1994,/film/ed-wood/,53
The Silence of the Lambs,1991,/film/the-silence-of-the-lambs/,53
Before Sunrise,1995,/film/before-sunrise/,52
Magnolia,1999,/film/magnolia/,52
A Tale of Autumn,1998,/film/a-tale-of-autumn/,52
The Long Day Closes,1992,/film/the-long-day-closes/,51
I Hired a Contract Killer,1990,/film/i-hired-a-contract-killer/,51
Ulysses' Gaze,1995,/film/ulysses-gaze/,51
Vive L'Amour,1994,/film/vive-lamour/,50
Sicily!,1999,/film/sicily/,49
Snake Eyes,1998,/film/snake-eyes/,49
Happy Together,1997,/film/happy-together-1997/,48
A Moment of Innocence,1996,/film/a-moment-of-innocence/,46
Van Gogh,1991,/film/van-gogh/,46
Titanic,1997,/film/titanic-1997/,46
August in the Water,1995,/film/august-in-the-water/,46
Through the Olive Trees,1994,/film/through-the-olive-trees/,43
Barton Fink,1991,/film/barton-fink/,41
The Big Lebowski,1998,/film/the-big-lebowski/,41
Only Yesterday,1991,/film/only-yesterday/,41
King of New York,1990,/film/king-of-new-york/,40
eXistenZ,1999,/film/existenz/,40
Neon Genesis Evangelion: The End of Evangelion,1997,/film/neon-genesis-evangelion-the-end-of-evangelion/,39
Funny Games,1997,/film/funny-games/,39
The Age of Innocence,1993,/film/the-age-of-innocence/,39
La Ceremonie,1995,/film/la-ceremonie/,38
Green Snake,1993,/film/green-snake/,38
La Haine,1995,/film/la-haine/,38
The Hole,1998,/film/the-hole/,38
Se7en,1995,/film/se7en/,38
Rebels of the Neon God,1992,/film/rebels-of-the-neon-god/,37
The Virgin Suicides,1999,/film/the-virgin-suicides/,36
Whisper of the Heart,1995,/film/whisper-of-the-heart/,36
Variations,1998,/film/variations-1998/,35
Scream,1996,/film/scream/,35
The Last Days of Disco,1998,/film/the-last-days-of-disco/,35
The Stendhal Syndrome,1996,/film/the-stendhal-syndrome/,34
The Flower of My Secret,1995,/film/the-flower-of-my-secret/,34
A Perfect World,1993,/film/a-perfect-world/,34
The Last Dive,1992,/film/the-last-dive/,33
"The Tree, the Mayor and the Mediatheque",1993,/film/the-tree-the-mayor-and-the-mediatheque/,33
Boogie Nights,1997,/film/boogie-nights/,32
Starship Troopers,1997,/film/starship-troopers/,31
The Enclosed Valley,1995,/film/the-enclosed-valley/,31
The Lion King,1994,/film/the-lion-king/,31
Mahjong,1996,/film/mahjong/,31
The Annunciation of Marie,1991,/film/the-annunciation-of-marie/,30
Fireworks,1997,/film/fireworks-1997/,30
Blue Black Permanent,1992,/film/blue-black-permanent/,29
Outer Space,1999,/film/outer-space/,29
Amsterdam Global Village,1996,/film/amsterdam-global-village/,29
The Addiction,1995,/film/the-addiction/,28
God's Comedy,1995,/film/gods-comedy/,28
Reservoir Dogs,1992,/film/reservoir-dogs/,28
Casino,1995,/film/casino/,28
La Vie de Bohème,1992,/film/la-vie-de-boheme/,28
Trainspotting,1996,/film/trainspotting/,27
Ghost in the Shell,1995,/film/ghost-in-the-shell/,27
Exotica,1994,/film/exotica/,27
Fallen Angels,1995,/film/fallen-angels/,27
The Sixth Sense,1999,/film/the-sixth-sense/,26
Kikujiro,1999,/film/kikujiro/,26
Workers Leaving the Factory,1995,/film/workers-leaving-the-factory/,26
A Child’s Garden and the Serious Sea,1991,/film/a-childs-garden-and-the-serious-sea/,26
My Best Friend's Wedding,1997,/film/my-best-friends-wedding/,26
Moving,1993,/film/moving-1993/,25
Contact,1997,/film/contact/,25
The Mission,1999,/film/the-mission-1999/,24
Night on Earth,1991,/film/night-on-earth/,24
Smoke,1995,/film/smoke/,24
"No, or the Vain Glory of Command",1990,/film/no-or-the-vain-glory-of-command/,24
Toy Story,1995,/film/toy-story/,24
Naked Lunch,1991,/film/naked-lunch/,24
The Celebration,1998,/film/the-celebration/,23
Casa de Lava,1994,/film/casa-de-lava/,23
Silvia Prieto,1999,/film/silvia-prieto/,23
Travolta and Me,1993,/film/travolta-and-me/,23
Edward Scissorhands,1990,/film/edward-scissorhands/,23
Groundhog Day,1993,/film/groundhog-day/,23
"Oh, Woe Is Me",1993,/film/oh-woe-is-me/,23
The Wind of the Night,1999,/film/the-wind-of-the-night/,23
You've Got Mail,1998,/film/youve-got-mail/,22
The Mirage,1992,/film/the-mirage-1992/,22
Dreams,1990,/film/dreams/,22
Nowhere,1997,/film/nowhere/,22
Basic Instinct,1992,/film/basic-instinct/,22
Buffalo '66,1998,/film/buffalo-66/,22
"Comrades, Almost a Love Story",1996,/film/comrades-almost-a-love-story/,22
The Nightmare Before Christmas,1993,/film/the-nightmare-before-christmas/,22
Manhattan Murder Mystery,1993,/film/manhattan-murder-mystery/,22
Paris Is Burning,1990,/film/paris-is-burning/,22
I Can No Longer Hear the Guitar,1991,/film/i-can-no-longer-hear-the-guitar/,21
Safe,1995,/film/safe/,21
Voyage to the Beginning of the World,1997,/film/voyage-to-the-beginning-of-the-world/,21
Side/Walk/Shuttle,1992,/film/side-walk-shuttle/,21
The Sunchaser,1996,/film/the-sunchaser/,21
Flowers of Shanghai,1998,/film/flowers-of-shanghai/,20
From the East,1993,/film/from-the-east/,20
Mother and Son,1997,/film/mother-and-son/,20
Terminator 2: Judgment Day,1991,/film/terminator-2-judgment-day/,20
The Company of Strangers,1990,/film/the-company-of-strangers/,20
Hard Boiled,1992,/film/hard-boiled/,19
Jackie Brown,1997,/film/jackie-brown/,19
Clueless,1995,/film/clueless/,19
Happiness,1998,/film/happiness/,19
Videograms of a Revolution,1992,/film/videograms-of-a-revolution/,19
The Godfather Part III,1990,/film/the-godfather-part-iii/,19
Gremlins 2: The New Batch,1990,/film/gremlins-2-the-new-batch/,19
Naked,1993,/film/naked/,19
Triste,1996,/film/triste/,19
Visions in Meditation,1990,/film/visions-in-meditation/,19
Days of Being Wild,1990,/film/ah-fei-jing-juen/,19
Trust,1990,/film/trust/,19
American Beauty,1999,/film/american-beauty/,18
Audition,1999,/film/audition/,18
Face/Off,1997,/film/face-off/,18
Short Cuts,1993,/film/short-cuts/,18
Angel Dust,1994,/film/angel-dust/,18
Sink or Swim,1990,/film/sink-or-swim/,18
The Piano,1993,/film/the-piano/,18
The Blair Witch Project,1999,/film/the-blair-witch-project/,17
M/Other,1999,/film/m-other/,17
Bound,1996,/film/bound/,17
JLG/JLG: Self-Portrait in December,1994,/film/jlg-jlg-self-portrait-in-december/,17
Blue,1993,/film/blue-1993/,17
Schindler's List,1993,/film/schindlers-list/,17
Song of Avignon,1998,/film/song-of-avignon/,16
Light Sleeper,1992,/film/light-sleeper/,16
Star Wars: Episode I – The Phantom Menace,1999,/film/star-wars-episode-i-the-phantom-menace/,16
"White Hunter, Black Heart",1990,/film/white-hunter-black-heart/,16
A Heart in Winter,1992,/film/a-heart-in-winter/,16
A Place in the World,1992,/film/a-place-in-the-world/,16
Europa,1991,/film/europa/,16
The Last Bolshevik,1993,/film/the-last-bolshevik/,16
Love on Delivery,1994,/film/love-on-delivery/,16
The Road Home,1999,/film/the-road-home/,16
Dazed and Confused,1993,/film/dazed-and-confused/,15
"Goodbye South, Goodbye",1996,/film/goodbye-south-goodbye/,15
Jamon Jamon,1992,/film/jamon-jamon/,15
Metropolitan,1990,/film/metropolitan/,15
Secrets & Lies,1996,/film/secrets-lies/,15
Bram Stoker's Dracula,1992,/film/bram-stokers-dracula/,15
Husbands and Wives,1992,/film/husbands-and-wives/,15
Jacquot de Nantes,1991,/film/jacquot-de-nantes/,15
Jurassic Park,1993,/film/jurassic-park/,15
Point Break,1991,/film/point-break/,15
Revolutionary Girl Utena,1997,/film/revolutionary-girl-utena/,15
Gattaca,1997,/film/gattaca/,14
Ghost Dog: The Way of the Samurai,1999,/film/ghost-dog-the-way-of-the-samurai/,14
The Iron Giant,1999,/film/the-iron-giant/,14
But I'm a Cheerleader,1999,/film/but-im-a-cheerleader/,14
Deep Cover,1992,/film/deep-cover/,14
The Shawshank Redemption,1994,/film/the-shawshank-redemption/,14
Katatsumori,1994,/film/katatsumori/,14
The Wind Will Carry Us,1999,/film/the-wind-will-carry-us/,14
All the Vermeers in New York,1990,/film/all-the-vermeers-in-new-york/,14
Central Station,1998,/film/central-station/,14
Dead Man,1995,/film/dead-man/,13
Rosetta,1999,/film/rosetta/,13
For Ever Mozart,1996,/film/for-ever-mozart/,13
In the Name of the Father,1993,/film/in-the-name-of-the-father-1993/,13
Secret Defense,1998,/film/secret-defense/,13
Show Me Love,1998,/film/show-me-love/,13
Thelma & Louise,1991,/film/thelma-louise/,13
New York Film Diary,1995,/film/new-york-film-diary/,13
Night and Day,1991,/film/night-and-day-1991/,13
The North Calotte,1991,/film/the-north-calotte/,13
"Black Cat, White Cat",1998,/film/black-cat-white-cat/,13
Comingled Containers,1996,/film/comingled-containers/,13
Humanité,1999,/film/humanite/,13
L.A. Confidential,1997,/film/la-confidential/,13
Siddheshwari,1990,/film/siddheshwari/,13
Velvet Goldmine,1998,/film/velvet-goldmine/,13
To Live,1994,/film/to-live/,12
Bad Lieutenant,1992,/film/bad-lieutenant/,12
Miller's Crossing,1990,/film/millers-crossing/,12
The Passengers,1999,/film/the-passengers/,12
Anxiety,1998,/film/anxiety/,12
Breaking the Waves,1996,/film/breaking-the-waves/,12
Labyrinth of Dreams,1997,/film/labyrinth-of-dreams/,12
Lessons of Darkness,1992,/film/lessons-of-darkness/,12
Rules of the Road,1993,/film/rules-of-the-road/,12
The Watermelon Woman,1996,/film/the-watermelon-woman/,12
The Mammals of Victoria,1994,/film/the-mammals-of-victoria/,12
The River,1997,/film/the-river-1997/,12
Pickpocket,1997,/film/pickpocket-1997/,11
The Insider,1999,/film/the-insider/,11
Level Five,1997,/film/level-five/,11
Ossos,1997,/film/ossos/,11
Rushmore,1998,/film/rushmore/,11
The Wedding Banquet,1993,/film/the-wedding-banquet/,11
Torment,1994,/film/torment-1994/,11
10 Things I Hate About You,1999,/film/10-things-i-hate-about-you/,11
A Tale of Springtime,1990,/film/a-tale-of-springtime/,11
Barrio,1998,/film/barrio/,11
Brother,1997,/film/brother-1997/,11
Butterfly,1999,/film/butterfly-1999/,11
Pachamama: Our Land,1995,/film/pachamama-our-land/,11
The Doom Generation,1995,/film/the-doom-generation/,11
The Remains of the Day,1993,/film/the-remains-of-the-day/,11
Barbara,1997,/film/barbara-1997/,11
High Heels,1991,/film/high-heels/,11
Suzaku,1997,/film/suzaku/,11
The Son Of...,1995,/film/the-son-of/,11
The Suspended Step of the Stork,1991,/film/the-suspended-step-of-the-stork/,11
Barren Illusion,1999,/film/barren-illusion/,11
Short Fuse,1991,/film/short-fuse/,11
Running Out of Time,1999,/film/running-out-of-time/,10
The Ambulance,1990,/film/the-ambulance/,10
Tokyo Fist,1995,/film/tokyo-fist/,10
We're All Still Here,1997,/film/were-all-still-here/,10
Babel: A Letter to My Friends Left Behind in Belgium,1991,/film/babel-a-letter-to-my-friends-left-behind-in-belgium/,10
Before the Rain,1994,/film/before-the-rain/,10
Falling Lessons,1992,/film/falling-lessons/,10
Farewell My Concubine,1993,/film/farewell-my-concubine/,10
Hoop Dreams,1994,/film/hoop-dreams/,10
Lovers of the Arctic Circle,1998,/film/lovers-of-the-arctic-circle/,10
Mission: Impossible,1996,/film/mission-impossible/,10
My Sex Life... or How I Got Into an Argument,1996,/film/my-sex-life-or-how-i-got-into-an-argument/,10
Peppermint Candy,1999,/film/peppermint-candy/,10
River of Gold,1998,/film/river-of-gold/,10
Untitled (For Marilyn),1992,/film/untitled-for-marilyn/,10
Wonderland,1999,/film/wonderland/,10
Buena Vista Social Club,1999,/film/buena-vista-social-club/,10
Household Saints,1993,/film/household-saints/,10
Love Letter,1995,/film/love-letter/,10
Pleasantville,1998,/film/pleasantville/,10
Strawberry and Chocolate,1993,/film/strawberry-and-chocolate/,10
JFK,1991,/film/jfk/,9
Event Horizon,1997,/film/event-horizon/,9
The Exorcist III,1990,/film/the-exorcist-iii/,9
Being John Malkovich,1999,/film/being-john-malkovich/,9
Hyenas,1992,/film/hyenas-1992/,9
Instrument,1999,/film/instrument-1999/,9
The Grandfather,1998,/film/the-grandfather/,9
The Truman Show,1998,/film/the-truman-show/,9
Gummo,1997,/film/gummo/,9
Muriel's Wedding,1994,/film/muriels-wedding/,9
Orlando,1992,/film/orlando/,9
Romeo + Juliet,1996,/film/romeo-juliet-1996/,9
Sombre,1998,/film/sombre/,9
Song of the Exile,1990,/film/song-of-the-exile/,9
Taboo,1999,/film/taboo-1999/,9
The Scent of Green Papaya,1993,/film/the-scent-of-green-papaya/,9
True Romance,1993,/film/true-romance/,9
Vampires,1998,/film/vampires/,9
Apologies,1990,/film/apologies/,9
Little Odessa,1994,/film/little-odessa/,9
Love & Pop,1998,/film/love-pop/,9
The Man in the Moon,1991,/film/the-man-in-the-moon/,8
My Own Private Idaho,1991,/film/my-own-private-idaho/,8
Bringing Out the Dead,1999,/film/bringing-out-the-dead/,8
Captain Conan,1996,/film/captain-conan/,8
Deseret,1996,/film/deseret/,8
Hide and Seek,1996,/film/film:80033/,8
The Adjuster,1991,/film/the-adjuster/,8
The Eel,1997,/film/the-eel/,8
2/Duo,1997,/film/2-duo/,8
A Confucian Confusion,1994,/film/a-confucian-confusion/,8
Avetik,1992,/film/avetik/,8
Et Resurrectus Est,1994,/film/et-resurrectus-est/,8
I Can't Sleep,1994,/film/i-cant-sleep/,8
Life/Expectancy,1999,/film/life-expectancy/,8
Made in Hong Kong,1997,/film/made-in-hong-kong/,8
Mama,1990,/film/mama-1990/,8
Mary Jane's Not a Virgin Anymore,1996,/film/mary-janes-not-a-virgin-anymore/,8
Tigerstreifenbaby wartet auf Tarzan,1998,/film/tigerstreifenbaby-wartet-auf-tarzan/,8
Ju Dou,1990,/film/ju-dou/,7
After Life,1998,/film/after-life/,7
Army of Darkness,1992,/film/army-of-darkness/,7
Thesis,1996,/film/thesis/,7
Beautiful Girls,1996,/film/beautiful-girls/,7
Embracing,1992,/film/embracing/,7
20th Century Nostalgia,1997,/film/20th-century-nostalgia/,7
Bärbel and Charly,1994,/film/barbel-and-charly/,7
Five-Year Diary,1997,/film/five-year-diary/,7
Forrest Gump,1994,/film/forrest-gump/,7
Natural Born Killers,1994,/film/natural-born-killers/,7
Private Property (Public Domain),1991,/film/private-property-public-domain/,7
Raising Cain,1992,/film/raising-cain/,7
Scenes from the Life of Andy Warhol: Friendships & Intersections,1990,/film/scenes-from-the-life-of-andy-warhol-friendships-intersections/,7
The Beginning and the End,1993,/film/the-beginning-and-the-end/,7
The City of Lost Children,1995,/film/the-city-of-lost-children/,7
The Letter,1999,/film/the-letter-1999/,7
Toy Story 2,1999,/film/toy-story-2/,7
Until the End of the World,1991,/film/until-the-end-of-the-world/,7
Welcome to the Dollhouse,1995,/film/welcome-to-the-dollhouse/,7
Yokohama Kaidashi Kikou,1998,/film/yokohama-kaidashi-kikou-1998/,7
Zero Patience,1993,/film/zero-patience/,7
¡Que vivan los crotos!,1990,/film/que-vivan-los-crotos/,7
Lone Star,1996,/film/lone-star-1996/,6
Twelve Monkeys,1995,/film/twelve-monkeys/,6
Chasing Amy,1997,/film/chasing-amy/,6
Cradle Song,1994,/film/cradle-song-1994/,6
Killer,1998,/film/killer-1998/,6
Lady Lazarus,1992,/film/lady-lazarus/,6
The Neon Bible,1995,/film/the-neon-bible/,6
Warsaw Bridge,1990,/film/warsaw-bridge/,6
A Few Good Men,1992,/film/a-few-good-men/,6
American History X,1998,/film/american-history-x/,6
Bouquets 1-10,1995,/film/bouquets-1-10/,6
Chronicle of a Disappearance,1996,/film/chronicle-of-a-disappearance/,6
Dil Se..,1998,/film/dil-se/,6
End,1992,/film/end-1992/,6
Kamen Rider ZO,1993,/film/kamen-rider-zo/,6
Monkeys Like Becky,1999,/film/monkeys-like-becky/,6
Nitrate Kisses,1992,/film/nitrate-kisses/,6
Noises Off...,1992,/film/noises-off/,6
Not One Less,1999,/film/not-one-less/,6
Pom Poko,1994,/film/pom-poko/,6
Ruby in Paradise,1993,/film/ruby-in-paradise/,6
The Living End,1992,/film/the-living-end/,6
What Happened Was...,1994,/film/what-happened-was/,6
Hackers,1995,/film/hackers/,6
Julien Donkey-Boy,1999,/film/julien-donkey-boy/,6
Kabhi Haan Kabhi Naa,1994,/film/kabhi-haan-kabhi-naa/,6
Maborosi,1995,/film/maborosi/,6
Madadayo,1993,/film/madadayo/,6
Neon Genesis Evangelion,1995,/film/neon-genesis-evangelion/,6
Palms,1994,/film/palms/,6
Passage Through: A Ritual,1990,/film/passage-through-a-ritual/,6
Rodrigo D. No Future,1990,/film/rodrigo-d-no-future/,6
The Prince of Homburg,1997,/film/the-prince-of-homburg/,6
To Be or Not to Be,1998,/film/to-be-or-not-to-be-1998/,6
Trasparenze,1998,/film/trasparenze/,6
What's Wrong With The World,1996,/film/whats-wrong-with-the-world/,6
A Moment of Romance,1990,/film/a-moment-of-romance/,5
Dangerous Game,1993,/film/dangerous-game/,5
Man on the Moon,1999,/film/man-on-the-moon/,5
Aprile,1998,/film/aprile/,5
Bitter Moon,1992,/film/bitter-moon/,5
Cape Fear,1991,/film/cape-fear-1991/,5
Center Stage,1991,/film/center-stage-1991/,5
Dances with Wolves,1990,/film/dances-with-wolves/,5
Election,1999,/film/election/,5
"Faraway, So Close!",1993,/film/faraway-so-close/,5
Fearless,1993,/film/fearless/,5
Glaze of Cathexis,1990,/film/glaze-of-cathexis/,5
Glengarry Glen Ross,1992,/film/glengarry-glen-ross/,5
Goshogaoka,1998,/film/goshogaoka/,5
Haru,1996,/film/haru/,5
Kids,1995,/film/kids/,5
"Lock, Stock and Two Smoking Barrels",1998,/film/lock-stock-and-two-smoking-barrels/,5
Love at First Sight,1991,/film/love-at-first-sight-1991/,5
Léolo,1992,/film/leolo/,5
Matinee,1993,/film/matinee/,5
Rendezvous in Paris,1995,/film/rendezvous-in-paris-1995/,5
Study of a River,1997,/film/study-of-a-river/,5
The Act in Question,1993,/film/the-act-in-question/,5
The Baby of Mâcon,1993,/film/the-baby-of-macon/,5
The Dark Side of the Heart,1992,/film/the-dark-side-of-the-heart/,5
The Hot Spot,1990,/film/the-hot-spot/,5
The House,1997,/film/the-house/,5
The Hudsucker Proxy,1994,/film/the-hudsucker-proxy/,5
The Juniper Tree,1990,/film/the-juniper-tree/,5
The Lovers,1994,/film/the-lovers-1994/,5
The Old Man in the Cottage,1996,/film/the-old-man-in-the-cottage/,5
The Thing Called Love,1993,/film/the-thing-called-love/,5
True Crime,1999,/film/true-crime-1999/,5
"""Now I Am Yours""",1993,/film/now-i-am-yours/,5
American Buffalo,1996,/film/american-buffalo/,5
Angela,1995,/film/angela/,5
Archangel,1990,/film/archangel-1990/,5
Away with Words,1999,/film/away-with-words/,5
Balto,1995,/film/balto/,5
Beautiful Thing,1996,/film/beautiful-thing/,5
Blue Diary,1998,/film/blue-diary/,5
Central Park,1990,/film/central-park-1990/,5
Cowboy Bebop,1998,/film/cowboy-bebop/,5
Cézanne: Conversation with Joachim Gasquet,1990,/film/cezanne-conversation-with-joachim-gasquet/,5
Danzón,1991,/film/danzon/,5
Dolores Claiborne,1995,/film/dolores-claiborne/,5
Ek Ghar,1991,/film/ek-ghar/,5
Frankenhooker,1990,/film/frankenhooker/,5
From Moscow to Pietushki,1990,/film/from-moscow-to-pietushki/,5
"Gatica, the Monkey",1993,/film/gatica-the-monkey/,5
I Stand Alone,1998,/film/i-stand-alone/,5
Labios de Churrasco,1994,/film/labios-de-churrasco/,5
